distributor_id,distributor,segment,company,new_customers_impact,repeat_customers_impact,requests_for_quotes_impact,months_purchased_impact,contract_renewals_impact,customer_retention_impact,order_value_impact,number_orders_impact,employees_impact
5654465885693,Aaron Schroeder,Segment 6,Rivera Ltd,-1653506.9,51324.105,267818.1,-207350.97,1467085.8,85086.37,-836271.06,-64480.25,-181841.12
9711672555132,Andrea Mckee,Segment 3,"Potts, Smith and Mills",-40924.875,-9757.766,-610115.3,35874.938,1048173.25,102967.19,-36827.375,203801.94,500222.56
4814891001963,Eric Kim,Segment 6,Mason PLC,365445.0,16636.027,-76380.625,543547.4,-692498.75,382376.22,169380.19,-2369629.5,-520153.56
961832874903,Tina Spears,Segment 5,Johns Ltd,-1557860.6,916564.8,-19160.75,286556.34,70110.31,254084.52,123853.0,-749255.94,-2656808.0
7082083960061,Samantha Hawkins,Segment 2,"Ramirez, Montes and Wright",-6381713.0,550391.44,1407159.0,251338.0,2112507.8,-1176303.9,731252.75,606758.75,578679.5
3139746460704,Rose Davis,Segment 5,Smith Inc,-2304259.0,-152457.16,-258872.94,1246709.9,579986.75,-102122.97,1345422.4,228251.12,-327955.66
8030522925972,Brandon Chavez,Segment 6,Lewis-Johnson,-3549542.0,-791124.75,-488132.22,-710317.6,-1243054.8,14706.93,-706233.0,-623241.06,-706060.1
6081358544570,Stacey Castillo,Segment 3,"Young, Davis and Weaver",3350027.0,368922.44,-96335.09,1292595.2,-2060377.4,-804571.75,3381033.2,-636231.56,-953178.0
9617675867893,Daniel Ferrell DDS,Segment 4,"Miller, Watts and Martinez",1926117.5,-303000.75,438431.84,29860.14,-2428469.8,472303.66,-488033.0,43287.312,-289798.75
1842552100550,Justin Hall,Segment 5,"Garza, Robinson and Murray",1100432.0,101848.69,-177351.16,-246679.62,-2369515.0,-47656.473,-1921851.0,301699.56,1664992.9
4374299949965,Jason Ferguson,Segment 5,Anderson-Hall,31518.938,-130903.875,242255.9,-132264.6,-2523879.8,82424.97,-778795.1,531476.6,-2165367.5
7956517515175,Tammy Lewis,Segment 4,Barry Group,698201.4,-109269.984,-326348.78,-2646.0469,-1221688.5,990127.25,-1880513.8,94143.875,151197.25
5193098559453,Mary Marshall,Segment 6,Hebert-Hernandez,-207956.75,518496.2,-132867.67,-283242.6,-1803721.5,1061564.2,58754.938,1775068.0,2672371.2
3262859580189,Stanley Clarke,Segment 6,Owens Group,368648.0,651115.3,-563731.5,598660.3,-985861.3,-1061775.1,454509.12,349814.12,299926.56
726566313834,Christopher Everett,Segment 3,Hernandez-Osborn,-1611115.4,-201311.4,-539050.5,767064.0,-140286.12,-1220149.2,256413.16,390343.38,-990290.3
6572592482495,Victoria Burns,Segment 5,Wilson Ltd,-4110414.2,320734.25,162051.9,-683623.4,115656.44,-678503.56,814445.7,496486.53,-77478.7
1977565972129,Mrs. Jane Stevenson,Segment 5,Jackson Inc,1343653.2,-365275.84,66320.94,-296207.44,-1601335.1,487523.84,-744869.44,14197.5,-355972.62
3008393929325,Jessica Williams,Segment 5,"Joseph, Beard and Quinn",1654370.0,342557.2,85702.16,612522.44,-2042454.1,-444098.78,939509.1,2171060.2,-953252.4
7620398817962,Trevor Price,Segment 5,"Manning, Brown and Doyle",2818711.0,203449.73,-1076393.0,3618.7969,2169837.5,232997.42,-1133494.9,-2918914.8,640331.1
5455387063974,Jeff Dixon,Segment 5,Hunter PLC,2920425.0,99035.94,-469322.88,671157.94,3113622.0,-427132.38,1935193.2,-537288.6,414593.78
4430108848956,Michael Andrade,Segment 1,Mcintyre PLC,963881.4,64445.58,-416328.75,403172.3,1645719.9,236031.75,787754.25,1408336.5,-883000.0
8755400555064,Kelsey Perez,Segment 5,Chavez-Ward,-334950.12,1877.6562,1510274.5,-253928.78,-1039143.75,194830.02,-145956.75,231236.0,-1804719.2
9492889617560,Dawn Brown,Segment 4,Bowen Ltd,1022790.4,470449.06,-956649.8,823471.2,2204544.2,-594395.0,1758317.4,6806708.5,-1163594.8
1853178876606,Juan Davidson,Segment 5,Sims-Jackson,2148533.0,-293306.0,-395598.25,372262.6,917119.75,-542396.5,-2324014.5,-211606.94,227398.88
7460890446495,Lisa Gomez,Segment 5,"Davenport, Ferrell and Kim",796054.25,-161718.8,-360577.94,-93171.03,796669.56,-923075.94,4705705.5,-99932.19,2980172.0
1658964913349,Mike Lopez,Segment 4,Davis-Cooper,1957684.4,-372363.5,276438.94,295220.38,-86110.0,10478.34,-44387.312,-2231269.0,75521.375
6216581498363,Timothy Lawrence,Segment 4,"Gonzalez, Cruz and Hughes",-5481469.5,-384425.5,-807588.44,345491.38,-1065897.0,-576837.5,951357.8,332946.7,1524053.2
1299720977740,Walter Russell,Segment 5,Hernandez and Sons,-66992.0,617315.9,282263.38,1959209.2,915128.56,195440.83,1344141.8,-59623.0,691360.1
2154881593101,Devin Howard,Segment 5,Harding Group,387464.53,-348250.9,-943483.6,-957757.3,-2068857.9,-63570.164,35691.562,2531.9375,-426341.44
2873923753500,Katherine Ramirez,Segment 1,Mayo PLC,7023246.5,2120378.0,1667859.1,2221995.2,2317481.5,-694642.3,-1364295.5,-1426058.5,-25124.75
1249415504478,Kaylee Roberts,Segment 6,Graham Ltd,-2284858.5,544334.7,-278980.1,466383.62,1381516.8,-571695.5,-90450.19,146301.94,714824.75
2925640327035,Deanna Davis,Segment 5,Delacruz-Mccullough,1988267.9,474964.34,-75207.61,673238.4,81379.7,77876.31,-68825.55,-146946.38,520595.2
6597053649194,Michelle Duke,Segment 3,Walker Inc,-4970697.0,72876.56,57695.625,-434375.5,191362.62,-2226066.2,2133718.5,367610.88,-907674.9
179440878637,Eric Fernandez,Segment 4,"Jones, Douglas and Salazar",4649321.0,141490.9,143586.44,749897.06,782237.6,427546.06,-2152135.8,4763175.5,772020.0
1471904052904,Michael House Jr.,Segment 2,Carter PLC,-3620972.0,141993.06,222672.55,-126538.17,-1958181.9,-121255.37,1217506.0,2256076.8,-289597.22
2771329438802,Nicholas Donovan,Segment 6,"Obrien, Haynes and Williams",409359.75,218070.6,4230648.5,548798.6,1620435.1,323805.44,-1576652.5,-4197684.0,1829914.0
2249212831257,David Young,Segment 4,Harper LLC,2135158.8,-135232.86,-303347.0,169555.22,2924217.5,466852.16,-301770.75,-368378.3,684891.75
9630340998081,Allen Owens,Segment 4,Smith-Rivera,-2376186.5,-168750.52,-153273.97,-116209.41,-1412056.9,657644.75,-1934810.2,846046.0,-666326.75
5524536283737,Kimberly Blair,Segment 1,"Jackson, Cox and Villegas",-107656.75,-659053.7,-3106302.2,-330161.03,-1395097.6,-1253636.9,-1587129.9,-4236254.0,-4051975.2
3344464205425,Christian Nguyen,Segment 5,Wang Inc,-4442.125,-29009.938,-1248965.6,117805.5,1100674.4,35327.61,-1252858.9,-203689.94,-360859.56
3058116410661,Nichole Edwards,Segment 5,Jones Group,-2036359.5,-582721.1,271832.78,-908781.56,599613.1,-1504829.4,383386.25,-4033094.5,-983256.75
8910647914177,James Christian,Segment 4,Johnson-Galvan,1043393.0,-1351811.8,1901557.5,-318781.88,-1348694.4,-215443.88,2876586.2,407186.06,1561398.4
4902557165699,Anne Davis,Segment 4,Nichols-Flores,2839916.5,-576781.9,71181.81,-56324.6,-313163.97,96386.61,-1764789.0,552127.1,-1407112.0
7717594081300,Sherri Torres,Segment 4,Garcia PLC,-1671222.0,453697.9,-151481.47,-1318208.6,2806765.2,-88116.77,-697373.4,-2764548.2,1709922.0
8578946506242,Kelsey Reynolds,Segment 5,Roberts Group,1073408.5,150638.16,2107587.0,-280755.1,2545708.2,974.1289,-1751816.6,-529129.06,708088.8
442854118355,Jill Gonzalez,Segment 6,Martinez-Davidson,-993033.75,1139793.2,-920444.75,-1564898.0,53522.504,431118.0,-1176141.0,-56490.812,-1796391.2
8566340580319,Timothy Williamson,Segment 6,Blackburn-Johnson,-505367.62,706567.7,29983.547,-352354.97,1113686.2,-465235.56,2326223.5,-529625.5,3658946.2
6544523690422,Alex Pennington,Segment 6,Keller-Hernandez,256024.22,802596.75,963739.25,1609555.6,2834193.8,382566.72,970962.8,252330.97,1674033.8
9394393512341,Courtney Thomas,Segment 4,Sanchez-White,-1090530.0,684200.75,-2620949.2,-724050.56,-1225720.8,84878.97,-504363.6,272393.0,-1732194.2
3992014000206,Carla Murphy,Segment 5,Hernandez-Lara,-9072786.0,-350729.3,-2357465.5,675288.6,-334984.5,264390.7,1424875.9,-557448.25,-841021.2
3612764373374,Mary Williams,Segment 4,Clayton LLC,-311890.62,-146828.08,199907.11,335511.62,-1350760.4,217238.36,528088.7,-91382.375,-551275.5
3878834769878,Michael Wilson,Segment 5,Kelly-Porter,970547.94,-790033.8,354755.22,-11161.469,-2653472.8,120384.06,-846855.1,361892.53,-1480273.0
1761584211143,Matthew Vazquez,Segment 5,Middleton-Ortega,2013918.8,-89128.19,-30926.562,-526997.2,-53624.125,-530950.25,-97721.38,690728.1,-514879.53
6145257752341,Dr. Gary Long,Segment 5,Guerrero Inc,1689373.6,41018.53,255562.44,-2525866.0,-2275769.5,-491399.3,-1700296.6,-3214823.2,-1127367.2
8549484870690,Ashley Conley,Segment 5,Wyatt-Cobb,46429.25,756743.7,536362.75,643189.5,-1565636.1,-70871.91,1218603.4,123569.5,425125.34
8929142012943,William Bolton,Segment 4,Brown-Young,-1243217.9,-368394.44,-972194.9,321536.62,-2453743.8,-105460.375,1196224.9,288329.5,-2130620.8
2507898406764,Amanda White,Segment 5,"Marshall, Webster and Jackson",-3638779.2,-374231.34,386806.6,-180619.73,4195675.0,-87959.664,1369257.0,-2244217.5,235144.19
8696481132372,Todd Lewis,Segment 5,Kennedy-Benitez,1857504.6,103177.97,1835466.9,1026197.3,2286536.0,737629.6,-659937.25,-207212.88,2161616.0
3867350293479,Sydney Morris,Segment 3,Mcgee-Church,-3395869.2,504162.06,468628.84,470266.28,-782671.94,1110774.0,1720403.0,-3668209.0,-525302.9
1480766809731,Aaron Hardin,Segment 6,"Wilkinson, Allen and Perry",-13121856.0,-816091.0,-4558727.0,32635.969,-3911769.5,-373810.25,-1607067.5,-3313171.2,-709738.3
4179805722205,Rodney Martinez,Segment 5,Martin-Lindsey,3037045.2,647544.6,790505.25,-429043.5,1114852.6,73189.086,-849645.94,-147809.75,-56272.656
7867529688279,Elizabeth Carroll,Segment 4,"Schultz, Potts and Bullock",-607501.5,204823.02,-134932.28,382123.44,153246.25,-383410.56,1344561.8,-266533.75,646530.25
1398636202530,Sandra Parker,Segment 4,Wells-Mejia,-3639669.0,997081.5,1034143.25,-1036892.6,-2465922.0,-135523.06,-2864585.8,1118167.2,153731.81
2604752947545,Angela Gonzalez,Segment 4,"Noble, White and Burke",111352.0,-411288.47,-288730.5,-732372.1,864166.25,55396.625,-805581.9,154768.47,1754852.0
5062985414086,Sharon Mendoza,Segment 3,"Harris, Lara and Rice",-683160.1,-782951.06,-379012.8,343991.8,1547526.8,158277.2,999344.06,3524173.5,-1157155.8
5479394739424,Jeremiah Davis,Segment 3,"Davis, Haynes and Lynn",2329655.8,1101658.0,-727744.9,131974.16,-363410.94,-895630.44,347763.75,32412.875,254298.78
7281630920026,Sheila Daniels,Segment 6,Smith LLC,170593.44,104268.625,1683235.0,-590269.75,2770591.5,-64250.586,-180812.56,209141.72,1237389.1
5003636065790,Mary Robles,Segment 6,"Davis, Robinson and Rodriguez",420257.12,657728.25,74831.81,-332714.44,-1295171.4,51470.734,-1879293.5,226442.66,-1626954.1
1260667782681,Alexandra Thomas,Segment 5,Edwards-Tapia,-5313475.5,992822.5,-850575.4,112415.44,4467095.0,313218.38,2091986.6,4237454.0,2735613.5
4257223719509,Alexandra Obrien,Segment 6,Flowers Inc,-8271002.5,-337360.2,524820.25,329037.62,-3149747.0,-761048.4,1102411.8,-3477633.2,3220040.8
4960464155899,Gregory Leonard,Segment 5,"Rogers, Bailey and Sparks",7016721.0,559132.56,173488.6,3433956.5,1002225.1,2087659.5,-946612.56,278127.44,93321.125
4210255924822,Matthew Davis,Segment 2,"Brown, Johnson and Smith",-3032185.0,-890092.1,-584103.2,-255649.67,234995.44,-282314.12,-769929.9,-5513636.0,2308893.5
1658875859071,Anthony Townsend,Segment 5,"Lambert, Vaughn and Cole",120507.81,748959.9,-381745.97,-1397209.2,1305021.6,-681610.6,-508968.8,-3065835.0,-1693865.0
7606791268150,Raymond George,Segment 4,Martinez-Miller,1274672.1,454343.94,776371.25,1453239.9,-445085.94,733018.5,167769.38,3105529.8,989156.1
3038441737091,Jasmine Howard,Segment 4,Walker Group,-202103.12,254195.53,377649.0,131462.95,942551.3,-99755.75,-29032.562,-214032.6,-694354.06
1773152407315,Anthony Black,Segment 2,"Robinson, Stewart and Oliver",910418.7,138271.48,-252804.42,649901.44,476816.75,-23793.703,-1436503.4,1232820.8,89929.66
2933105774317,Jack Wiley,Segment 6,Gross-Torres,-1909300.0,60037.92,-88738.09,1086113.8,45505.875,191387.66,25596.938,44970.0,453492.56
2885143356492,Miguel Pratt,Segment 6,"Sanders, Cervantes and Vance",2093518.8,-1107090.5,608101.06,523501.38,329572.44,-443092.2,1011662.8,3360252.8,397228.7
2702961101984,Christopher Mclean,Segment 5,"Hamilton, Estrada and Murphy",300718.75,-726943.75,-1088.8125,338983.28,-987641.06,113375.16,863957.25,-183760.88,-1888806.8
5936912095580,Jennifer Davidson,Segment 3,Shepard and Sons,-1650351.0,57683.25,-2871647.0,-1338032.2,99576.0,117469.25,-6305386.5,2743291.5,-2504263.0
9039459487699,Louis Cole,Segment 6,Costa Ltd,-1232780.6,-88509.8,-85046.31,832535.5,1930074.4,129784.414,-680217.94,826481.44,-2276326.0
103971342671,Michael Patterson II,Segment 5,Williams Inc,92526.125,124553.664,-83529.94,-382763.75,112914.5,-122197.3,929474.0,916519.94,123026.625
4103413654498,Suzanne Martinez,Segment 5,"Weber, Brown and Brandt",4226409.5,1287656.0,-1413829.9,-1529227.5,-4456059.5,-300083.47,-607887.25,-3858564.0,-2633592.8
1572292824613,Tamara Wright,Segment 6,Jennings-Cole,-3526375.0,-161883.17,223715.97,-264580.47,-1292779.4,30545.824,-222748.22,2172158.5,-238956.84
7717969395261,Stephanie King,Segment 6,"Floyd, Pena and Caldwell",-715467.8,153521.44,-837130.56,-2859341.5,-936753.56,-224862.88,-803206.5,874929.1,-177080.19
3591887380974,Jaime Sandoval,Segment 4,Vargas-Clark,596179.56,991205.75,87371.5,-1605102.8,4101106.5,235811.75,-1486544.6,3200205.2,-988360.3
501269854989,Joshua Mayer,Segment 4,"Brock, Brown and Williamson",492539.5,-48052.805,-305112.0,198189.1,-350422.25,-75339.14,662906.8,-173268.27,137995.38
2932474849350,Gina Johns,Segment 4,Robinson-Wood,-103344.25,-324030.34,-1664323.5,-143950.08,-14028.977,-1182671.4,216725.56,51438.438,125706.375
4265874924760,Grant Gaines,Segment 5,"Hudson, Johnson and Ellison",1751335.0,-300731.25,-23809.562,1535991.2,-1456757.4,-237314.3,897826.3,-1383.8125,-61002.312
8276246267145,Rita Clayton,Segment 2,Joseph-Roberts,915715.3,-419719.97,-399299.3,-445908.2,2451912.8,-177689.48,1383400.0,2828467.8,1151517.8
9169329028797,Maurice Myers,Segment 2,"Brown, Martin and Sherman",-7935408.5,-1249871.1,-34426.594,373475.16,4544237.0,36324.887,1341695.8,-3249181.0,688009.7
9444922543169,Patrick Zamora,Segment 5,"Estes, Bowen and Fletcher",561922.6,-637902.44,-556913.94,27007.578,-889479.9,36487.875,189136.19,-86283.22,35465.875
2049643826484,Chelsea Carrillo DDS,Segment 5,Parker and Sons,263574.5,-171949.88,131849.19,-449450.88,-2160417.0,-31404.596,531076.0,61569.875,77848.695
247360828374,Kirsten Johnson,Segment 5,"Brown, James and Johnson",739164.94,-32500.203,1647658.4,-479874.44,-2812493.2,132931.75,-558111.1,241034.84,-18405.875
8957338690774,Stacey Collins,Segment 4,Malone-Newman,268381.0,-163629.25,418385.38,-102672.71,-1463815.8,-266171.34,-71262.56,-165826.19,-374270.5
5079017133419,Cynthia Daniels,Segment 3,"Terry, Anderson and Campbell",3078136.5,-161998.47,-68948.375,-175538.22,480365.62,238037.95,160824.25,3398881.0,-800510.56
8816598135695,Melissa Livingston,Segment 6,Green and Sons,1943445.5,-1312742.4,190461.02,-129381.625,-2649850.8,-151416.7,-1570954.0,1147056.0,830946.9
7192609794329,Jeffery Davis,Segment 4,Aguilar-Hayes,-231980.0,61017.938,933662.8,-406115.0,-1383393.5,-1050153.9,1025124.5,104679.81,-906521.25
8493380279654,Amber Johnson,Segment 6,Bridges and Sons,225242.25,167941.7,-1268768.5,941089.2,-949448.2,-216279.97,264323.12,2927287.0,1671051.0
4861488034248,Jill Pineda,Segment 1,Morales-Campos,749651.4,163549.03,656115.06,-320604.06,-2345575.5,-99529.14,19316.898,-1842536.9,-2111945.8
7104287530168,Jeremy Juarez,Segment 4,Delacruz Ltd,-2362438.5,218566.03,1565576.2,-848870.06,-58973.5,376741.44,-712234.5,315274.66,-848424.1
4983393100839,Mariah Miller,Segment 6,Foster-Morris,98025.375,-22505.953,-463307.53,157732.55,-1446617.8,-417448.3,1127895.8,-3150644.0,154126.34
7768252966057,Colton Mercer,Segment 5,"Marshall, Wells and Bean",-442941.38,1137991.9,-6412.0625,-934628.56,-164656.12,-23632.594,-102658.06,1292414.4,99891.34
8351015203125,Mr. Mark Drake MD,Segment 5,"Vaughn, Brown and Monroe",-3744220.0,1157483.6,-595342.0,945515.7,894693.8,586437.25,-3573656.5,-1705194.5,-3340666.5
4571226265222,Edward Wilkinson,Segment 4,Parrish-Davis,-1068113.0,182892.98,-928535.25,-1653667.5,-518892.25,754545.6,-710961.9,-321438.2,1340739.9
150228955672,James Meyer,Segment 6,Hodges-Mcdowell,-5481080.0,-683978.0,-1437007.0,-599303.7,1264335.4,-128314.16,1323960.8,1309323.4,-71812.65
8143241205802,Cynthia Gutierrez,Segment 6,Lamb-Smith,-208338.38,372173.22,-93599.75,565268.4,97166.875,-199337.9,-136800.34,474779.62,109659.7
7918161005020,Mr. Tyler Gonzalez,Segment 3,Green Group,-3042568.8,456557.22,873903.5,-157660.38,-2643016.5,-43401.348,1097297.2,689994.4,-409573.38
3424149943061,James Vega,Segment 6,Perez and Sons,2742232.5,-1159201.6,-855214.6,-907658.5,-1601127.9,-145536.55,-3065173.0,-360653.12,1113630.2
9297082778502,Jodi Smith,Segment 4,Horne Group,-2941801.0,-14263.5,1367965.8,-469152.25,1372995.0,262436.28,-175170.75,61027.875,1199484.1
8368413462788,Jessica Martinez,Segment 3,Harris Ltd,3917677.2,378232.2,-522804.8,-543503.94,-1543028.8,92512.04,-1063642.2,-34373.562,710669.4
5266580826392,James Peterson,Segment 2,"Mueller, Ramirez and Lozano",-465492.75,-425799.62,-129321.78,1077308.0,1656714.1,-116205.9,-702859.3,-118156.375,-2749.2188
8940006803941,Christopher Duffy,Segment 4,"Ingram, Carter and Trevino",615636.44,135477.86,567038.25,163742.77,-3833116.5,41453.203,1286264.2,214364.94,-851858.5
4136825241383,Jenny Rose,Segment 5,"Wilkinson, Rush and Stout",-2064244.4,-681833.6,301113.88,37140.484,-1199401.6,26182.86,-337612.16,281319.5,2504620.5
4347034225839,David Cannon,Segment 4,"Rowland, Collins and Weber",3772084.8,-654049.6,68071.41,-345867.62,-265341.5,-222725.28,-2397157.5,-400569.7,3850243.2
4565395259922,Justin Krause,Segment 5,Le-Harris,301735.75,720154.1,674411.7,79945.016,-369287.62,119074.016,-1227285.8,134586.88,-3263859.2
9029754979357,Brian Smith,Segment 6,Vazquez-Castillo,325955.75,112361.5,81857.66,763521.06,210221.62,-35491.293,-654267.5,-1118468.5,-774877.6
653014948266,Jacob Kramer,Segment 5,"Martin, Hoffman and Garrison",2408474.0,-517381.38,-1296020.8,-269907.44,-3623096.0,257485.88,-310064.12,800881.6,1148509.8
55721215196,Michelle Wells,Segment 5,Arellano-Lawson,7076907.0,-47936.434,228861.84,2096094.5,3470532.0,586014.8,1406680.2,-371001.62,518974.3
9016577078442,Joshua Henson,Segment 5,"Vargas, Hawkins and Vargas",4741375.0,-1288771.2,-1684358.6,185450.53,-435280.2,667268.56,-593293.0,4135214.8,1381046.4
622884831169,Robert Kirk,Segment 5,Lopez Inc,3082808.5,-701571.6,985472.7,-960432.9,-1869413.2,-391040.62,419790.44,90878.31,-589466.2
3894564106479,Joshua Ball,Segment 2,"Miller, Walker and Richardson",2335265.5,8911.875,106224.78,583435.0,3573020.8,438917.4,1233183.2,-661940.06,-1350797.5
9560076021466,Jaime James,Segment 3,Terrell and Sons,36586.25,102685.64,-146125.14,-363471.56,-1310792.0,41234.14,683387.1,921069.5,431688.06
5972157042088,Mark Cortez,Segment 4,Roberts LLC,286521.38,-683387.9,275574.5,-1037974.25,-1063858.0,700395.3,-735817.4,1173874.1,1318697.8
1984771539565,Alison Black,Segment 4,Arnold-Alvarez,4257785.0,-1113000.5,-937588.56,193402.56,968853.9,-1276808.2,-753118.4,4970146.0,-361162.38
4804746846214,Michael Pacheco,Segment 5,Ramos and Sons,-1843957.0,284455.25,-65902.875,473832.78,984329.06,-158508.0,1402248.8,259573.38,945673.25
5917288181442,Ariana Trevino,Segment 3,Lindsey PLC,-3066876.5,-44901.125,-861299.6,472042.38,1286258.1,-67985.06,1285304.9,2023855.1,-627828.4
8917930491032,Bryan Chase,Segment 2,"Duran, Davis and Bradley",2535171.8,568215.3,214601.44,-522970.0,1857388.2,-23070.375,541683.6,5288730.0,-2758489.0
4871954999889,Isaiah Mitchell,Segment 4,Simmons-Butler,2123127.2,-509580.38,1759214.6,-557431.0,3124012.5,-364342.8,-779420.9,-452741.84,-366940.06
5223068823601,Benjamin Brown,Segment 6,Mcgee-Lopez,86418.25,423344.78,990739.25,-327076.0,-1525808.0,-323027.25,559655.4,-2400124.0,-1146449.1
8594326387102,Angela Wheeler,Segment 4,"Giles, Nichols and Graham",1597042.1,-102821.5,14042.594,374925.75,1665440.0,103393.97,1431143.8,-2100571.5,-925458.25
5117707963011,Rebecca Cole,Segment 5,"Wilcox, Stone and Hall",-4452651.0,-42878.4,420145.84,-353170.38,-4148498.5,-48116.44,-2233000.5,-5310826.0,-3079517.0
8759826817263,Nicholas Nelson,Segment 2,"Yates, Allen and Mccoy",191839.12,8093.255,-647619.1,-158190.62,336520.5,-181451.36,1067.5,-141429.28,1051518.9
2005245983796,Dawn Davis,Segment 2,Rhodes LLC,-579927.5,435868.2,520011.38,-521429.16,2135252.5,-107567.875,1123797.2,-50296.562,-1231152.5
1580711707898,Amanda Hall,Segment 4,Hickman and Sons,-1972724.8,-1417503.0,-2017207.4,-382661.03,2832963.2,-954488.7,1425584.1,1458321.5,-1491046.5
6264799454251,Amber Lee,Segment 5,Mills-Grimes,3226527.5,-1811651.1,-723803.2,354334.0,-287.25,179320.39,-1624083.8,-2814128.8,132218.83
6315928925002,Elizabeth Walls,Segment 5,"Rivera, Rose and Gibson",-2164451.5,-356642.66,919997.75,13874.557,-651988.25,580338.9,-803317.0,-2115106.5,2295316.5
