year,distributor_id,distributor,segment,company,revenue,new_customers,repeat_customers,requests_for_quotes,months_purchased,contract_renewals,customer_retention,order_value,number_orders,employees,new_customers_impact,repeat_customers_impact,requests_for_quotes_impact,months_purchased_impact,contract_renewals_impact,customer_retention_impact,order_value_impact,number_orders_impact,employees_impact
2023,2970074140071,Cynthia Wong,Segment 5,"Williams, Padilla and Anderson",1507236.3775744457,0.6,882.4835069323126,6.0,5.7689398308760165,270.0,54.0,160282.6,4431.0,509.0,-1600795.5,184848.33,-252500.02,150792.7,1483474.9,500483.66,-591640.1,-212089.05,-943082.25
2022,9591712650740,Cindy Ramirez,Segment 2,Allen Ltd,2001375.143407548,23.49457284293496,53.3,3118.0,8.366950156634198,219.0,4693.0,160282.6,1757.0,3540.0,-1095017.2,170442.38,205143.62,-160010.11,44362.484,-466561.9,-654425.06,-706081.5,-456420.78
2022,8706747417423,Jackie Jennings,Segment 4,Bray-Li,7664044.211350716,49.03729182273432,1332.4439556815378,3285.0,5.662218852593099,530.0,2060.0,2052647.1457005767,149084.0,109729.0,866674.06,-517893.0,1362999.5,-385377.56,916014.5,-548953.9,224859.23,1391651.4,896726.0
2022,7803009028197,Matthew Waters,Segment 4,"Mcfarland, Gordon and Spencer",5007530.717444614,88.03710654826534,53.3,223.0,8.201595726792691,186.0,54.0,160282.6,1757.0,509.0,1601222.9,-51406.605,-269070.38,-233672.5,269169.84,-136342.78,-754826.75,-898978.3,-927158.4
2023,668078779251,Christopher Schneider,Segment 5,Flowers Ltd,6471995.530235174,76.06342033743955,1168.2108785119074,6.0,6.333399397166451,5.0,5183.0,1576014.5016874648,28658.0,32722.0,190682.47,-180787.7,-394305.0,-503880.56,-1748305.8,-541082.25,-14420.824,1120138.9,1195763.1
2022,5243149026479,Stephanie Zimmerman,Segment 3,"Evans, Miller and Anderson",8389698.890072182,0.6,2729.455464416236,953.0,6.322438371166379,133.0,459.0,1431321.86700779,27310.0,16069.0,-1902220.1,312793.1,658340.94,-169184.42,448996.03,152637.78,844875.06,2078083.1,1546638.8
2023,3232501826941,Joseph Brown,Segment 4,"Rose, Mullins and Bautista",6115198.912179272,0.6,53.3,1214.0,5.26996494398105,316.0,54.0,160282.6,1757.0,509.0,-1691186.1,126461.82,1360879.8,815677.5,1299626.5,153720.97,-661946.1,-679445.6,-1394892.8
2023,8203450876917,Jon Cole,Segment 4,Lindsey-Jacobs,1792919.6773955463,0.6,53.3,207.0,6.301396687014151,286.0,7930.0,160282.6,1757.0,11627.0,-1539457.8,95427.45,-338867.16,-423581.0,1107977.8,190937.47,-995156.5,-669206.9,127672.61
2023,4998104551589,Mary Hall,Segment 5,Murphy LLC,3702730.626992546,0.6,53.3,6.0,6.11681283486585,5.0,7556.0,3665364.168848199,1757.0,793.0,-1495098.1,276766.28,-160605.94,-81500.71,-1184277.6,1063338.5,1548628.5,-519822.16,-554688.3
2023,2385430351785,Brittany Hicks,Segment 6,Kane-Jacobs,5751558.246453012,24.213807002009183,53.3,757.0,8.161826681527083,330.0,1955.0,1151362.4372841765,1757.0,16637.0,-1106981.5,204370.9,-548646.6,-212186.73,1385446.8,-146908.28,124929.805,-741150.9,1428536.9
2022,5654538671710,Peter Taylor,Segment 5,Holloway-Owens,807406.1689864486,102.24852022006876,53.3,514.0,8.293212260260457,5.0,2041.0,160282.6,1757.0,109729.0,521657.56,-666.8364,-726224.4,-418842.16,-1498259.2,-117336.02,-1088530.0,-839608.6,-161275.06
2022,6412956962617,Tracy Martinez,Segment 4,"Smith, Wilson and Miller",646463.27849532,585.4099430247896,2168.9301778365816,423.0,6.162772005452007,269.0,7948.0,160282.6,1757.0,3420.0,673686.3,744633.25,-690854.7,556599.3,943913.9,-13303.247,-1925778.0,-1007026.25,-655417.75
2022,6247697715228,Marcus Reilly,Segment 6,Smith-Patterson,1062655.9179749405,115.586751988617,53.3,299.0,8.651088819397865,5.0,54.0,160282.6,1757.0,509.0,1030008.4,-196171.02,-315638.56,-152046.72,-1570602.2,-342436.4,-802533.7,-822672.25,-935133.1
2023,7625234887765,Ashley Barrett,Segment 2,Torres Inc,960124.6316562686,0.6,53.3,321.0,8.962240402769035,115.0,54.0,160282.6,1757.0,509.0,-1168737.8,17760.256,-201181.86,-54803.91,168286.25,31164.13,-816581.56,-797769.0,-947858.7
2023,5311582738300,Nicole Smith,Segment 5,Bryant Group,4570308.384400434,135.1825116510428,915.0519259563844,33.0,6.155517349821559,113.0,4369.0,2752176.4131062324,10687.0,15401.0,2663012.5,290350.28,-246182.28,73167.72,657565.56,-817720.1,328321.3,-88549.09,3602023.5
2022,8925959121250,Jordan Johnson,Segment 4,Harding-Anderson,5643712.778337435,68.31403283216041,53.3,1150.0,8.962240402769035,5.0,1135.0,160282.6,1757.0,8224.0,96631.734,20929.844,437212.75,-280632.4,-1586487.2,-17597.773,-646026.94,-849951.4,-70111.39
2022,7226169099607,Mr. Jason Hunt,Segment 3,Pratt-Anderson,15216686.687453838,50.26382082396104,53.3,1010.0,7.754935410394707,947.0,54.0,2603139.750832184,1757.0,9151.0,1104124.6,168499.67,27561.312,208811.47,2857333.0,148306.47,252603.42,-983949.9,-284319.12
2022,269408524277,Kathryn Williams,Segment 5,Carter-Miranda,646463.27849532,31.329451599658,1367.1767750323884,1209.0,8.106820132837438,214.0,1852.0,2775516.5389730223,3021.0,9054.0,-1388621.2,-391977.84,1095771.4,-402582.38,-37234.508,-158838.6,282783.6,-412728.47,-343904.8
2023,1385134144608,Charles Yoder,Segment 5,Serrano LLC,4723128.414270527,61.01390984231968,53.3,432.0,8.962240402769035,6.0,1921.0,1894898.978360336,1757.0,17697.0,78110.08,180792.73,-491321.22,-129564.49,-1195673.2,-76986.875,105385.875,-781951.4,590481.25
2023,5505820922693,Sarah Gutierrez,Segment 4,Peterson Inc,646463.27849532,0.6,663.9238143466993,1558.0,8.153624971152878,206.0,481.0,160282.6,1757.0,509.0,-1770704.1,380815.88,225361.6,-362765.38,32000.182,44475.977,-707697.56,-693540.25,-1091305.9
2022,3045148620083,Dr. Javier Chandler,Segment 3,"Johnson, Jones and Myers",6612222.911937602,191.2245616680624,703.7207925509593,658.0,6.210615655278366,551.0,2161.0,160282.6,51881.0,32799.0,2560451.8,-150285.28,-575560.06,-399253.66,1265397.6,-534081.56,-1375810.1,4359635.0,427367.78
2022,9767215616372,Jennifer Cooper,Segment 4,Moreno-James,3115123.904883208,0.6,53.3,1526.0,6.332202525784209,281.0,878.0,160282.6,1757.0,3575.0,-1697384.5,44711.5,326478.3,-377288.8,1169734.5,-212715.1,-656574.6,-675087.25,-548177.4
2022,1861938388481,Jason Thompson,Segment 4,"Lutz, Taylor and Wood",18906304.267162792,428.4213982951579,53.3,431.0,5.578718139472556,2232.0,425.0,160282.6,1757.0,4698.0,1651768.8,-457962.78,-1009813.9,460176.06,-539423.44,69141.875,-1661556.1,-1143092.6,-454894.5
2022,9003961411435,Jeffery Jarvis,Segment 4,"Hays, Phillips and Wilkins",646463.27849532,0.6,680.270722307487,6.0,6.397058261632351,5.0,1877.0,160282.6,25435.0,15633.0,-1181966.9,127214.664,-493130.8,-596230.1,-1567413.6,-107233.945,-753176.1,1627280.0,1067204.9
2022,5403926093340,Steven Cline,Segment 4,Rosales-Lynn,646463.27849532,0.6,4720.53305530322,556.0,6.0872039072421344,182.0,726.0,160282.6,1757.0,11745.0,-1575803.5,171480.34,-50976.16,-193936.48,61625.523,-105247.41,-788849.4,-868363.94,10050.249
2022,4847078568119,Mark Boyd,Segment 6,Cunningham Ltd,646463.27849532,0.6,53.3,980.0,5.991705408962626,5.0,1450.0,2768151.5769271133,1757.0,15464.0,-1320698.4,27936.85,266720.34,370513.84,-1264694.4,-2036.4252,181236.98,-610516.5,3734173.0
2022,8242022717388,Jamie Anderson,Segment 4,Rose-Kennedy,9006075.870653683,0.6,53.3,269.0,8.962240402769035,106.0,54.0,386961.4022474986,1757.0,8326.0,-1297348.1,89957.73,-205321.61,-97070.75,49601.746,25305.16,-211218.19,-776276.6,8243.148
2022,4161097298483,Timothy Martin,Segment 2,"Parker, Marshall and Ellison",5962536.452672696,84.74627757936936,53.3,1633.0,8.962240402769035,315.0,54.0,160282.6,6390.0,13396.0,1282243.1,67952.64,343647.9,-360639.75,1671217.0,-132232.7,-821783.56,-869393.94,187889.2
2022,7892076357491,Donald Scott,Segment 4,Brown-Baker,2607466.6161549194,0.6,53.3,6.0,6.500579058472985,113.0,1683.0,2522605.765788312,111023.0,3034.0,-1752028.0,96670.86,-360658.47,-339758.62,388364.9,-198008.42,228088.05,2074205.1,-627940.3
2022,1447173572436,Jasmine Jackson,Segment 6,Miles PLC,2941582.0800117683,23.84218525996863,53.3,138.0,7.68341300146856,507.0,54.0,160282.6,1757.0,509.0,-643805.75,3758.9768,-588259.56,-72551.49,821271.94,144455.14,-833935.7,-710567.3,-894398.25
2022,4210016402071,Jessica Price,Segment 5,"Wood, Whitaker and Anderson",19295597.40357342,0.6,53.3,6.0,6.069593130571168,219.0,494.0,3332250.159295112,1757.0,509.0,-1469168.5,84200.125,-251316.17,28605.852,301776.62,-114255.03,903352.9,-592467.94,-1132164.8
2022,6102541414200,Claire Stark,Segment 5,Roberts Ltd,646463.27849532,0.6,333.6792686272389,1549.0,8.692818052887242,5.0,1239.0,160282.6,1757.0,15085.0,-1000566.6,-167414.17,192931.62,-303891.53,-1308673.5,-60339.004,-782936.94,-753476.25,1022697.7
2023,6800333189113,Kristina Holder,Segment 4,Patel-Phillips,3464252.49768966,22.05797408847735,1449.5870410788923,6845.0,5.076065223380175,229.0,4694.0,810655.0170348505,292613.0,509.0,-1828803.1,-1251996.9,424683.53,1199292.6,-13300.493,-1053573.4,314195.62,1874253.5,-1263799.2
2023,778992302784,Pamela Jones,Segment 4,Henderson Inc,1795282.0159971272,90.71503765184298,562.7853688141531,585.0,6.155537176971541,3568.0,8206.0,160282.6,1757.0,12394.0,3249143.5,199570.34,-408895.03,38722.094,228444.31,1341038.1,-1099781.6,-1126054.1,496622.34
2023,5097397031989,Kimberly Fields,Segment 5,Willis-Hamilton,4978905.737257964,0.6,53.3,6.0,5.801065998075677,161.0,17080.0,1277089.334990279,5370.0,10508.0,-1671054.1,219315.16,-305534.6,151245.89,-68368.414,10962.381,14547.502,-513016.6,-14641.461
2023,2758670315020,Jennifer Graham,Segment 3,"Graham, Santiago and Johnson",2088728.3600363256,0.6,3945.245905629371,6.0,5.991694348444379,3568.0,1019.0,6627019.99434424,11862.0,509.0,-1517290.4,1013744.3,-74325.68,-256276.2,907493.9,-772341.7,2620185.8,-376255.2,-1161409.0
2022,7607117511899,Charles Lee,Segment 4,"Martinez, Morse and Mclaughlin",646463.27849532,0.6,696.875149462776,6.0,6.187626084517715,103.0,6424.0,1511799.4141194462,1757.0,509.0,-1593574.1,-41841.348,-103354.734,231772.3,-5438.5674,1018250.06,-48713.137,-549120.6,-1045418.56
2023,7410441464249,Kayla Bowman,Segment 5,"Williams, Wood and Thomas",646463.27849532,9.3696975369523,1495.4627594007409,220.0,8.552271365014342,5.0,3328.0,905230.4983655296,292613.0,9372.0,-1475110.4,-906004.94,-303825.12,457679.22,-1209405.2,-491416.8,-99542.59,2630041.2,-272692.84
2022,7824289119160,Joseph Ward,Segment 4,Oconnor-Cline,6323763.184668325,0.6,637.0624973330722,422.0,5.9260354024333095,47.0,54.0,767230.0147609501,1757.0,3220.0,-1386654.5,301988.53,-365680.97,106515.98,-220132.62,185064.8,180680.33,-599286.1,-435367.4
2023,6603740937359,Jessica Chan,Segment 4,"Callahan, Reynolds and Long",646463.27849532,0.6,579.386476617942,6.0,6.35352274577116,5.0,54.0,224643.75286127185,1757.0,509.0,-1189833.6,37518.625,-224548.89,-466337.78,-1285203.9,50367.13,-332737.2,-488218.0,-885678.06
2022,9484482779196,Michael Sutton PhD,Segment 6,"Russell, Wilson and Williams",3586528.1637542536,117.6192927893522,470.0462557146069,570.0,8.638805370605098,5.0,741.0,160282.6,6240.0,10762.0,1517339.0,-142737.77,-445535.6,-334144.47,-1704608.0,-377126.4,-774763.44,-652576.7,33354.523
2023,6839853840631,Nathan Walsh,Segment 6,Massey PLC,3948690.226821874,174.80507960170786,307.21049421690054,6.0,6.279683232811628,5.0,54.0,804223.1661617411,12984.0,8496.0,1286274.8,-520966.16,-604410.6,-360231.66,-1732950.6,-69367.22,610325.3,215771.25,-36660.887
2023,847249552224,Andrea Robles,Segment 4,Thompson and Sons,2746310.5536347423,0.6,448.8681012320826,93.0,8.107102464897562,55.0,1623.0,924377.574852384,1757.0,10130.0,-1281760.9,94165.43,-370269.25,-248724.16,-94093.08,-24675.572,-56295.695,-575242.9,-98136.44
2022,1437039296927,Daisy Rogers,Segment 4,Lawrence-Martinez,5045030.434484206,4.200744359528407,2366.188509854964,663.0,8.962240402769035,1521.0,54.0,160282.6,7729.0,1490.0,-1608994.1,528490.1,-305550.53,-162726.62,852540.2,78067.41,-823941.94,-501401.84,-669813.0
2022,1702980249149,Christopher Phillips,Segment 5,"Parker, Smith and Davenport",9085579.81535842,22.470701606978555,138.0632772611898,439.0,6.289351897448632,283.0,274.0,7886139.764572054,98757.0,12863.0,-1786931.9,-168676.39,-18312.215,-481055.62,1662767.6,-16184.468,1831188.0,1646256.4,622305.0
2023,104666938360,Tracey Long,Segment 5,Walker-Summers,646463.27849532,23.47350120227013,84.66133164004458,899.0,6.193545254032402,183.0,468.0,160282.6,1757.0,9541.0,-1164954.6,-69768.086,-234502.86,-70512.44,-114855.68,-19799.258,-732688.1,-624950.94,-93831.66
2023,1748439700779,Shane Davis,Segment 4,"Powell, Owens and Cole",646463.27849532,52.29168525537682,53.3,1082.0,6.501053571817265,128.0,1657.0,533636.5799846863,1757.0,5122.0,562877.3,66541.4,227000.81,-111047.17,55260.82,16459.146,60721.47,-920558.6,-517407.75
2023,5051441537520,Danielle Ortega,Segment 5,Young Inc,646463.27849532,0.6,136.69420487727268,6.0,6.36501051044853,33.0,54.0,1454482.4642201238,53609.0,82838.0,-1788849.1,-358899.9,-634774.5,-662308.7,-343238.84,-50279.62,940251.9,1797620.0,1737.3113
2022,7151935513875,Timothy Delgado,Segment 5,Mcbride LLC,646463.27849532,0.6,53.3,6.0,6.392235521718928,5.0,435.0,1486384.845131514,1757.0,10578.0,-1101214.0,59311.473,-326040.6,-417791.78,-1191116.0,5416.2285,301153.62,-460659.0,15016.283
2023,2238234553070,Cassandra Garcia,Segment 5,Whitaker Inc,1029289.1718325376,0.6,53.3,631.0,6.314615546758376,5.0,1342.0,689336.6848457395,1757.0,12683.0,-1143900.4,73597.664,-144238.17,-419969.4,-1272759.6,-72637.31,27797.559,-573188.75,244480.58
2022,9506331123278,Brittany Schneider,Segment 5,Greene-Phillips,1090125.1310605984,156.7315705421483,1010.1465154111164,640.0,8.962240402769035,5.0,1127.0,160282.6,1757.0,109729.0,742858.7,48116.316,-683023.94,-742325.9,-1492815.9,-85512.79,-1068927.8,-829693.6,-45645.836
2023,4968905989140,John Anderson,Segment 5,Perry-Mills,3098811.799807513,153.67918076857973,428.22557189822805,1074.0,7.576450570346501,696.0,1696.0,160282.6,1757.0,1931.0,1057871.0,-319217.75,286744.5,-112625.0,994650.0,49332.54,-772714.56,-1024631.1,-934090.25
2022,2613065255353,Angela Daniels,Segment 1,"Conner, Robertson and Daugherty",4266612.846559938,0.6,1203.4633311003363,3122.0,6.1732873998462345,57.0,6037.0,160282.6,24639.0,8093.0,-1547075.8,-255904.81,-254896.92,50586.547,-522336.53,1240555.8,-679902.7,1274562.1,35447.508
2022,1946942220856,Aaron Porter,Segment 6,Owens and Sons,3647752.083851976,150.19633634350276,992.3550412979396,2603.0,7.646796989672376,3568.0,7142.0,2398852.101576326,102759.0,7740.0,1545303.6,-430127.44,314363.75,296994.6,-138588.03,1312699.8,-370690.22,2811111.8,-840554.4
2022,7191978419710,Kimberly Mccall,Segment 4,Hill-Myers,5887983.498633518,0.6,53.3,6.0,6.333791031461708,70.0,54.0,160282.6,1757.0,7802.0,-1224635.2,-1621.2864,-275743.75,-467141.9,-205230.28,25824.787,-844259.75,-501067.3,-267993.7
2023,2902932568451,Maria Doyle,Segment 1,Duncan-Rangel,18529814.12519814,53.903462917421706,53.3,1969.0,6.158717244247359,1004.0,54.0,160282.6,7442.0,10416.0,978016.9,160044.67,486632.22,804901.06,2920612.5,81744.75,-667787.9,-600251.0,-178100.64
2022,8555628313282,Judith Rogers,Segment 5,"Hamilton, Wilson and Choi",23920688.423265584,38.10320748854621,85.24513137165263,6.0,6.610083210431735,231.0,54.0,160282.6,30943.0,12147.0,397947.12,-45093.082,-447069.03,7449.336,1105291.8,368097.78,-735708.25,1538836.9,555731.2
2023,8602456511714,Olivia Knox,Segment 6,"Bennett, Durham and Smith",10517023.761729276,0.6,60.99227792042802,1121.0,4.899650789194974,394.0,259.0,160282.6,1757.0,509.0,-1946619.1,149690.64,350976.72,2459940.8,1286539.9,186351.25,-370244.88,-659470.44,-1411819.1
2022,1827168612376,Cheryl Bradley,Segment 3,Gibson-Salazar,1170944.242103639,28.59985002739884,631.3739543807037,8068.0,4.61293937362203,292.0,966.0,3376355.843503424,146883.0,5972.0,-1524595.8,239374.0,782028.1,-505128.25,1667073.9,-404804.94,242736.61,441760.28,-809669.25
2023,7565859377923,Lisa Wallace,Segment 3,Ramirez-Johnson,646463.27849532,0.6,660.8508351416997,6.0,6.250474872371588,5.0,54.0,2798014.7472726163,5349.0,509.0,-1045984.6,196679.45,-236507.28,-353102.7,-1432230.1,208323.23,534836.8,-266878.28,-929663.06
2022,9876759779051,Lee Hoffman,Segment 4,Shannon LLC,4764118.92140044,0.6,739.4179485253735,482.0,6.278673411762197,245.0,54.0,160282.6,70447.0,509.0,-2238967.5,-115962.984,-216176.61,-492451.78,1125541.2,163212.23,-927003.6,2144335.0,-1056386.0
2022,5671002391271,Donna Williams,Segment 6,Jefferson Group,5712323.790096226,20.32332256363693,497.2674036106284,3720.0,6.081613154118733,760.0,1196.0,3124044.09844266,19633.0,7831.0,-1269312.1,846125.8,1071455.8,-327180.62,1793565.4,-506215.9,646499.4,-9003.473,-679369.5
2022,9896842075884,Patrick Mcknight,Segment 6,Walker-Smith,6396769.766688464,3.054916228503725,532.1696894471867,1519.0,6.224853753146851,345.0,990.0,3889247.5160234384,82647.0,15487.0,-2806394.2,293196.2,699857.2,-521624.1,2139678.5,21298.484,1510081.4,2786314.0,4722082.0
2023,6799819982877,Paul Fox,Segment 5,"Black, Welch and Roberts",1491701.579812604,168.25723449405746,1121.5760674582878,3061.0,4.923216175502615,828.0,88.0,160282.6,11492.0,9421.0,2899049.0,-137927.88,787408.44,3911278.8,1820142.5,-86510.66,-354720.2,144421.14,-375342.44
2023,3894287518344,Eric Roberts,Segment 5,Levine-Sanders,6457430.483727781,197.89128017877272,1220.058871762245,1033.0,7.280782611376077,3568.0,54.0,160282.6,1757.0,509.0,2199845.0,302454.12,96772.75,927185.3,49156.473,-109623.83,-691577.2,-964337.56,-321648.0
2022,4429116449095,Kendra Moore,Segment 4,Gallagher-Bates,6385811.587593812,0.6,2037.7084095352168,50.0,5.031710241946889,1539.0,5666.0,537865.8171858331,138204.0,2242.0,-1884721.9,-873836.06,-311136.44,318457.62,916898.6,-312822.22,312124.72,1323517.1,-1078623.8
2023,7144571000526,Chad Glass,Segment 2,Stone PLC,10599293.887717407,82.62512128857153,53.3,1669.0,8.962240402769035,5.0,54.0,163430.0353578159,1757.0,1646.0,900398.1,-43010.97,160341.3,-235691.19,-1753758.0,-158958.66,-498374.1,-872212.1,-809715.9
2022,1335188566741,Dean Webb,Segment 5,Cochran-Gill,5777399.475440374,31.62485540833707,652.8103912170229,2458.0,7.71215074628086,5.0,5597.0,392122.25927608553,2692.0,68953.0,-860475.75,214796.05,917560.06,234865.86,-1479856.8,-333026.97,-337156.34,-418299.16,634647.94
2023,7958935188948,Douglas Shepard,Segment 4,Davis and Sons,1695615.132500518,12.364792483979503,623.9134447972928,1136.0,7.345057915015181,238.0,15011.0,160282.6,1757.0,9443.0,-1865577.9,282794.47,186684.25,395766.53,516252.88,-400072.8,-851781.25,-686872.2,-199011.8
2022,3506418253610,Gregory Pratt,Segment 5,"Sanchez, Johnson and Hartman",646463.27849532,0.6,53.3,746.0,8.962240402769035,5.0,3094.0,2402022.080481732,1757.0,9266.0,-974931.25,177863.34,-525260.94,-73853.1,-1237060.9,-403093.22,168021.36,-601591.1,-134364.31
2022,7896723038931,Lisa Cox,Segment 5,Aguilar-Foster,4189461.0544008864,0.6,1401.5676931234811,943.0,5.744416592704904,5.0,644.0,671399.2088465781,9630.0,509.0,-1537306.0,-426721.44,407834.0,-160398.11,-1096134.1,-259618.25,19387.586,129366.78,-1123715.9
2023,9280410828154,Barbara Parker,Segment 1,"Torres, Holder and Hale",3640621.257500046,0.6,53.3,372.0,8.242642306644154,327.0,5166.0,160282.6,1757.0,14596.0,-1319405.6,176114.39,-189671.0,-173989.8,1030654.4,-441752.2,-792089.7,-807113.3,1004071.5
2022,1273773819554,Timothy Hall,Segment 5,Silva Inc,646463.27849532,0.6,114.1527309571386,457.0,6.293276651678173,411.0,1347.0,1245557.484809882,1757.0,509.0,-1468512.0,-190062.56,-545974.4,-158439.38,943762.0,-221105.27,28612.357,-731352.9,-1234201.0
2022,2486703267502,Lisa Allison,Segment 5,Kelley-Morris,8887102.72930596,87.08564264600466,803.700034627025,6.0,6.2831066318949285,80.0,54.0,160282.6,102074.0,10092.0,1744579.8,-118867.04,-465354.4,-648719.7,-387256.06,-103494.01,-805079.56,2249909.5,-119100.49
2023,1153884785668,Anne Page,Segment 1,Harvey-Wong,2076551.1392702733,40.46286209080672,96.9480557072784,245.0,6.221459204088622,451.0,54.0,160282.6,15597.0,509.0,1471076.1,-180751.73,-485982.25,-454337.16,2062377.6,321610.47,-763871.9,36036.188,-992563.0
2022,8527495257372,Meghan Hampton,Segment 2,Walters-Brown,1633191.7007343606,195.8247208496593,2923.1923950120736,3490.0,6.209750159204362,5.0,4269.0,160282.6,1757.0,33376.0,845763.1,-509368.72,648634.94,-386723.28,-1916244.1,-821403.44,-1068523.8,-754531.2,1016887.6
2022,1430720278660,Alexander Smith,Segment 5,Davis-Valentine,3067315.711246163,10.767830982165645,1116.145952054546,6.0,6.232320801122768,73.0,2584.0,4975624.568825709,25563.0,17185.0,-1743861.8,-322178.75,-260401.34,-377074.62,-547586.6,-447131.94,4197757.0,1236319.1,1068006.0
