distributor_id,distributor,segment,company,new_customers_impact,repeat_customers_impact,requests_for_quotes_impact,months_purchased_impact,contract_renewals_impact,customer_retention_impact,order_value_impact,number_orders_impact,employees_impact,revenue_2022,revenue_2023,new_customers_impact_scaled,repeat_customers_impact_scaled,requests_for_quotes_impact_scaled,months_purchased_impact_scaled,contract_renewals_impact_scaled,customer_retention_impact_scaled,order_value_impact_scaled,number_orders_impact_scaled,employees_impact_scaled
7734313384160,Tiffany Sanchez,Segment 5,Mitchell and Sons,707327.9,311148.8,-650421.2,405098.94,-967746.0,-44722.387,-383770.75,-684524.8,-653366.06,646463.27849532,646463.27849532,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
7895802918980,Melissa Martinez,Segment 4,Conner and Sons,392861.38,-261525.67,-1206068.6,-364386.56,-1823199.2,121803.78,-1798431.1,2393661.0,2126054.5,646463.27849532,646463.27849532,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0
6704288923092,Kimberly Reyes,Segment 5,"Flores, Wilson and Murphy",3708847.5,-1083278.0,-669427.9,1113902.0,3763506.5,-338097.34,-93457.44,4026993.2,-211445.66,646463.27849532,3561420.6269687824,1058095.2188434415,-309047.82802544493,-190980.73992183112,317784.5300598577,1073688.8323503246,-96455.62115242901,-26662.42405603004,1148858.8235758636,-60323.22601904347
1529784772105,Susan Larson,Segment 3,"Hodges, Davis and Smith",-2161842.2,-66531.91,164731.88,14652.059,1106457.8,1026933.7,1802116.0,1840001.6,971436.5,646463.27849532,3365178.013286289,-1251061.8869713012,-38502.12990057261,95330.62554299376,8479.171823123068,640309.0347539106,594288.3271424148,1042887.7005940414,1064812.150321474,562171.9883549244
6444736636791,Brenda Henry,Segment 2,Mays Group,-804190.94,363001.2,-12660.8125,627758.4,2199106.5,-231321.4,-546606.0,704083.8,1101166.0,4889452.9133512415,1279137.8193260743,853851.4985897023,-385417.3169701169,13442.64618722703,-666523.8661737139,-2334906.2028072537,245606.0228282588,580360.1479117345,-747562.5287138098,-1169165.4881524595
425441763169,Gina Lambert,Segment 6,Stewart-Fuentes,2970547.5,168943.36,-47391.344,755198.8,-1661672.4,-183806.02,209959.5,-3059776.2,-246894.92,2588939.10935804,646463.27849532,5270125.99789453,299726.8366248058,-84078.2231629727,1339817.9878997775,-2948016.2908498254,-326095.0536846665,372494.6428870392,-5428429.08252502,-438022.71830925194
3588036139187,Mark Lam,Segment 3,Beck LLC,5969799.0,1634510.2,-446460.94,304821.53,-711520.5,-748671.75,-573612.8,2566324.2,510948.38,646463.27849532,15337299.512535077,10310360.572074372,2822940.893185118,-771076.7294990572,526453.2000759718,-1228857.5903735133,-1293021.0296193908,-990679.1149895557,4432264.636860031,882452.162512597
380784177342,Adriana Williams,Segment 6,Day and Sons,-4627607.5,-94820.06,-1787947.9,509368.38,3313488.0,-67626.72,14025.25,153099.81,-512392.12,7309965.61025062,6039465.945032713,-1896319.5840490567,-38855.74544996757,-732672.4343271126,208731.00970552745,1357814.4389558681,-27712.348528384355,5747.32337764263,62737.85648981985,-209970.1038896953
8180873708370,Kaitlyn Perkins,Segment 4,"Estrada, Chandler and Bennett",207318.38,-175502.48,-434335.12,342254.97,-970432.44,439458.47,440538.12,637939.5,-272891.78,646463.27849532,1739950.2186174928,1057627.6522245754,-895319.962947856,-2215745.8319671634,1746002.0916057231,-4950627.763133097,2241882.2905360055,2247390.2600546577,3254426.559177868,-1392148.0947209378
1761256871095,Timothy Fields,Segment 4,Odonnell-Woods,134069.38,146115.52,98182.56,-51163.03,-1875799.6,-557207.6,-424063.16,111738.81,444850.8,4952894.676420516,646463.27849532,292589.8440880215,318879.0282253808,214271.3051985826,-111656.99280751012,-4093700.7380609927,-1216036.685395707,-925465.3988868025,243856.14265707313,970831.8644375051
8281677249004,Melissa Rodriguez,Segment 5,"Hatfield, Pratt and Mitchell",3284111.0,-176882.73,980250.1,1331633.4,808783.44,464956.8,-163281.28,-1794464.0,-811933.1,16284046.62827248,2933574.7128174203,-11175755.22799309,601927.9326251931,-3335768.8544849916,-4531518.11469258,-2752271.738371567,-1582237.4422184974,555642.4794116877,6106520.09932978,2762989.8958922927
9884955502120,Justin Schneider,Segment 6,Russell-Williams,-927546.44,818309.4,950963.9,-638812.7,-1412682.0,1232538.5,430697.34,-2721336.0,25871.469,8087217.676351694,5332543.352488243,-1139648.70582604,1005432.3467300221,1168421.0293839946,-784890.1506253743,-1735720.3240419314,1514383.2774446975,529185.0149413272,-3343624.5512531316,31787.503357868813
5407769173351,Katrina Davis,Segment 2,Deleon LLC,-1418530.8,297050.94,1387729.2,603871.2,3231296.0,-1335745.4,-122211.34,-4591479.0,1869583.0,3781908.1938132793,7974113.359060036,75816626.27516842,-15876568.368637541,-74170370.47597632,-32275279.32568679,-172704015.4365221,71391969.48722786,6531865.310356008,245402115.0074687,-99924148.80239685
6270818290731,Jennifer Thompson,Segment 4,"Waters, Fletcher and Sims",-3418866.8,21567.531,-1002197.44,1738405.1,-2300435.0,-1099564.4,1599177.2,1299384.4,-386583.03,4873796.976787241,1158713.4457889197,-3578747.013105995,22576.11779245158,-1049064.3454758509,1819700.0845683457,-2408012.7572722356,-1150984.4688257142,1673961.273454787,1360148.92833997,-404661.23802599206
1050177244621,Brent Pratt,Segment 3,"Taylor, Williams and Fitzpatrick",557675.9,-137795.1,629328.75,-282472.7,-3165799.2,-131204.0,465797.5,1913413.2,-1891618.9,33902413.31515291,13231096.078863716,5643530.235463532,-1394449.3381432667,6368637.86013661,-2858547.8097537053,-32037039.083830614,-1327749.251633889,4713745.691590405,19363227.938342866,-19142674.710567653
5096430106608,Melissa Anderson,Segment 5,Bailey Group,-2296675.5,-1904580.0,-73059.56,191854.64,463043.12,-35658.08,823214.3,736608.7,352880.88,872660.131587368,646463.27849532,-298157.26613080787,-247254.93329182945,-9484.68375224325,24906.808461528966,60112.83632100344,-4629.176229784171,106870.70482542148,95627.45570555556,45811.435547714005
7205578928067,Johnny Smith,Segment 6,Fleming-Michael,4466107.5,694323.44,672919.75,-329446.22,-2421774.0,224513.67,-191927.16,2610950.0,-1855820.0,646463.27849532,7591446.175879035,8015056.1586188255,1246060.7201507832,1207648.8607724928,-591237.4060052119,-4346213.028416477,402921.2554014494,-344440.1927270542,4685715.949122956,-3330529.0831970423
1768009073270,Caitlin Lopez,Segment 5,"King, Mack and Nguyen",-2319588.5,114529.05,484955.38,998472.0,1999418.9,1028526.25,937574.75,-871382.4,1191661.2,646463.27849532,6511620.435731508,-3817091.7618428655,188467.8587171178,798037.7510238475,1643075.5122812346,3290223.7551562577,1692532.445314186,1542863.616284453,-1433938.0869629649,1960985.8706202037
8708318866654,Sarah Washington,Segment 5,Stephens and Sons,-1189997.4,-73287.55,1461826.5,276200.3,-1186910.4,21482.822,615291.56,-1612659.2,-397575.3,6124090.941610251,7737688.949413601,920670.7948650231,56700.716383509956,-1130978.0864065506,-213689.1722629111,918282.4081787111,-16620.713509575344,-476035.43562685885,1247673.4692169062,307593.91876491817
9571516736697,Mary Williams,Segment 3,Reyes-King,-1425364.1,218883.28,-127239.97,-397019.9,524689.25,-170750.97,-4063.6719,1173403.0,-1351798.4,7872681.121646997,4198497.01274788,-3358673.496332482,515768.20507984085,-299823.3985336494,-935522.4576912937,1236357.6563863123,-402351.0489376185,-9575.480887845251,2764961.940199875,-3185325.9392141397
8001801134071,Christopher Moon,Segment 5,"Adams, Riley and Vargas",-432479.56,-194608.08,923704.9,186790.38,-1237399.0,325193.9,-1348271.0,173778.81,1724273.1,2428199.66328667,991011.1577829948,5137521.3454592815,2311792.757469764,-10972896.19139347,-2218924.5229127556,14699338.804730041,-3863050.9460148173,16016412.552821456,-2064357.2618029492,-20483025.557838887
2985114695350,Gregory Hernandez,Segment 6,Norris-Brown,-1953426.2,214241.66,-356099.0,428307.25,2119395.5,-506589.78,993044.56,162349.56,-182595.5,646463.27849532,6311282.721018436,-12046013.729351036,1321144.2723439592,-2195922.9294507257,2641202.8325580014,13069480.839915913,-3123940.3950341176,6123716.245531293,1001146.1117241355,-1125994.818662958
3024389692882,Tara Burnett,Segment 4,Taylor LLC,650895.4,-48281.727,-366637.25,33002.344,-696620.0,400436.94,-499857.06,-160478.06,2215725.2,646463.27849532,5733261.536785737,2166604.030703006,-160713.0470640219,-1220407.7613702738,109853.30878119355,-2318805.4907593676,1332915.150743037,-1663850.065114363,-534175.5767933276,7375378.059735837
1839082965315,Jack Rangel,Segment 2,"Johnson, Murphy and Smith",-2434848.8,131732.44,-1293449.6,-870936.06,1657292.4,-67726.75,-5321705.0,-149407.25,-3730736.2,18170811.25449356,646463.27849532,-3532276.0921066226,191106.4650512511,-1876429.1920001525,-1263481.7013033107,2404261.904466077,-98252.33724036808,-7720287.2528831735,-216747.6171040667,-5412242.201840338
1275173634218,Karen Burke,Segment 6,Bell and Sons,-796426.0,-216221.06,-1297271.9,-238549.89,298703.66,12885.469,-82014.44,3378306.2,-95998.06,3944450.634984867,4039271.059431426,-78385.23898757108,-21280.746591272782,-127679.11887441251,-23478.376762597793,29398.785373823484,1268.2038466168021,-8071.962990816211,332497.1103212322,-9448.24872674022
6887866662061,Erin Cooper,Segment 6,"Cook, Ramirez and Henson",98490.5,78924.14,979664.75,-244122.86,975767.2,433047.94,-668138.44,2903001.2,435740.5,6987468.166154951,16833138.80834204,194237.21787398212,155649.57911210455,1932037.6073317288,-481444.8658615249,1924351.0761413714,854031.9038966508,-1317663.6679918207,5725129.484600769,859341.9953209866
9107362996055,Christopher Coffey,Segment 6,Mason-Kelley,-2301247.0,1502503.0,354299.7,-7094.8125,2017514.0,196743.06,793120.8,-1800811.6,-1219694.0,758737.6655229586,9053831.948110228,41081172.49294677,-26822234.859299425,-6324852.06407247,126654.47336536142,-36016057.43979646,-3512198.416407098,-14158556.270504814,32147550.5725538,21773613.862449475
4900318275700,Donna Floyd,Segment 5,Cunningham-Nelson,-409872.0,236070.84,78094.67,348077.28,2778184.8,580389.3,-661483.06,283553.0,-1385134.9,1606607.671837028,1507236.3775744457,22041.211948033328,-12694.908839677879,-4199.606597146539,-18718.149114084776,-149399.21918017897,-31210.92405030101,35571.808871653135,-15248.301243975344,74486.79061141335
1982012551000,Danny Prince,Segment 6,Gonzalez-Sharp,1961691.2,-688335.4,1157855.9,-225367.45,871652.0,-82391.97,879284.3,2097733.0,1353146.8,2001375.143407548,7664044.211350716,1516450.8130174316,-532105.4905434856,895060.032855668,-174216.33195839974,673815.1912979023,-63691.65526115682,679715.1915606721,1621615.3865390853,1046026.1730289414
6293728409543,Brian Keller,Segment 5,Long Ltd,-1410540.4,-129381.09,-125234.625,-270208.06,-2017475.6,-404739.47,740405.94,2019117.2,2122921.5,5007530.717444614,6471995.530235174,-3935649.675022986,-360995.4432330577,-349426.0844817563,-753926.84167654,-5629103.3128871005,-1129292.6136874654,2065859.704974818,5633683.536307765,5923315.455207978
2774620682035,Danielle Miller,Segment 5,Robinson-James,211034.0,-186331.28,702538.8,984861.94,850630.5,1083.1875,-1506821.2,-2757528.8,-2941531.5,8389698.890072182,6115198.912179272,103401.60047716691,-91297.85968287889,344227.14872616425,482558.7088650881,416788.51886306,530.7358727151593,-738306.2429342727,-1351122.9001687001,-1441279.8979863587
4915387852967,Marcus Russell DDS,Segment 4,Wilson-Edwards,44359.625,181338.83,178261.22,342080.28,-2292255.5,872401.0,2543785.0,149384.72,-682360.94,1792919.6773955463,3702730.626992546,63364.8918457063,259030.95388454653,254634.78550266338,488639.84859115415,-3274340.726303243,1246169.1249001557,3633634.411207741,213386.5390550368,-974708.9929203647
9115285434059,Timothy Clark,Segment 5,"Smith, Cohen and Rogers",1628639.0,-205037.75,-177577.75,-206655.42,-2883706.0,29572.258,-1213459.8,-98457.75,-1589812.0,5751558.246453012,807406.1689864486,1707250.579179427,-214934.57086575183,-186149.11380452925,-216630.31627975628,-3022897.6460995413,30999.65976430287,-1272031.4074494797,-103210.13893095752,-1666549.4476046092
3459101213111,Jacob Edwards,Segment 3,"Bates, Smith and Vazquez",356322.06,-940804.25,375216.12,-708646.0,-2514516.0,-329133.16,1123244.2,184354.0,-279715.38,646463.27849532,1062655.9179749405,-54248.74198065389,143234.03927376767,-57125.29515516736,107888.78184462577,382825.9399077307,50109.32881970233,-171009.870371031,-28067.226692315977,42585.65282419419
5569640533484,Eric Boyd,Segment 6,Thomas LLC,3831750.2,272590.03,-45000.42,127971.625,489279.3,-848884.25,1144902.9,709219.9,4549882.0,960124.6316562686,4570308.384400434,1352004.800926285,96181.3801942909,-15878.06712351782,45153.84251097983,172638.59023162397,-299522.5584545745,403970.5305852636,250243.0119260223,1605392.34635088
5609656801587,Tyler Morse,Segment 5,Mercado Ltd,1007492.9,147569.83,-409651.44,489443.88,4443820.0,165904.25,898630.4,-133998.5,-214207.73,5643712.778337435,15216686.687453838,1508162.3377050105,220904.03505636755,-613226.0462323705,732670.9950711962,6652157.776440199,248349.68162881865,1345201.0596266517,-200588.49181318446,-320657.36704207293
3512286145667,Christopher Freeman,Segment 1,Thompson and Sons,1466731.4,572770.56,-1587092.6,273017.88,-1158438.8,81851.72,-177397.72,-369222.9,934386.06,646463.27849532,4723128.414270527,163345454.77545094,63787732.27929924,-176749724.5678565,30405178.66049943,-129011831.82341543,9115579.004846718,-19756249.00561192,-41119240.81033213,104059760.79117855
4027592391084,Katherine Jackson,Segment 6,"Wong, Johnson and Rodriguez",4331156.0,-531101.1,-800921.6,-36488.28,1233397.5,-578557.56,-668112.56,5053175.0,1518673.6,646463.27849532,6612222.911937602,2713794.3449734696,-332774.7230826829,-501837.5099777917,-22862.6470818063,772816.1268270368,-362509.7511843401,-418622.68844972673,3166193.4409404807,951563.0363106072
229563331653,Barry Rodriguez,Segment 5,Smith-Chang,3349153.2,-502674.28,-1336292.2,837464.9,-1709158.0,281856.97,-1004981.5,-468005.38,93282.875,3115123.904883208,18906304.267162792,-115133697.5796442,17280413.412478585,45937664.352275014,-28789495.31355075,58755653.25416542,-9689385.689235646,34548206.844008155,16088600.7844186,-3206781.5850909823
4099993250451,Jeffrey Brock,Segment 5,Kaiser-Bradshaw,-393836.62,44265.68,442154.66,402293.62,1629039.1,1986.5391,-35673.25,-2495644.0,-1057154.6,646463.27849532,646463.27849532,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
7750573222936,Brian Hunter,Segment 5,Salas Inc,23350.25,62020.875,-472041.94,-467584.6,1314296.1,27341.586,-392455.2,-165760.12,-3725929.8,646463.27849532,9006075.870653683,-51411.96609496652,-136555.9323778031,1039329.5739884838,1029515.4892489001,-2893782.633240002,-60199.984755982565,864097.5556634213,364966.2978981379,8203654.534389995
862590328465,Carla Cooper,Segment 5,Kirk-Robinson,-3034271.0,28718.219,-704306.4,20881.125,-1282852.1,-65775.72,1049871.6,2943599.0,-815829.5,5962536.452672696,2607466.6161549194,-5473324.110041031,51802.92582077348,-1270452.419771701,37666.10213917169,-2314053.484326986,-118648.53389115342,1893795.0521021248,5309766.711259762,-1471621.732972334
3846239411531,Julie Kennedy,Segment 5,Mitchell-Watson,-825362.75,80441.15,336943.38,101157.34,-519495.3,-258710.17,1737288.5,118099.375,-237766.5,2941582.0800117683,19295597.40357342,-25343825.700723704,2470049.1078442954,10346280.35476974,3106166.4939962574,-15951772.357189974,-7944029.060477358,53345680.315927126,3626393.335208548,-7300926.434711824
5870474975570,Jacob Estrada,Segment 6,Stewart PLC,-828236.5,-1084582.8,231751.9,1503184.1,1295373.0,-993234.4,1097132.5,2627729.8,-2286497.0,646463.27849532,3464252.49768966,-1493513.8617513897,-1955769.2801205812,417905.6212593634,2710610.3084107386,2335875.8717997735,-1791045.6971072115,1978399.479146657,4738442.650074,-4123116.082458667
8598767784254,Kevin Jackson,Segment 3,"Johnson, Gonzalez and Duncan",-4920197.5,19744.812,103360.44,112523.8,-296812.72,-1330075.8,1114329.1,613037.5,-511263.8,1795282.0159971272,4978905.737257964,3074183.9612680892,-12336.738148234504,-64580.53983296679,-70305.88780033577,185451.28456915295,831043.370331607,-696242.9686466134,-383031.40358526027,319442.27025908284
4172550378680,Sharon Schneider,Segment 4,"Patel, Wright and Green",-76283.75,-1055585.6,-29029.055,488048.5,-912932.44,1790591.8,-2668899.0,-172865.44,115990.44,2088728.3600363256,646463.27849532,-43642.5738718094,-603909.3713096315,-16607.765554379876,279216.65111446363,-522296.28866633587,1024412.559589183,-1526899.5146011903,-98897.76493724158,66359.10355555691
3527827957333,Ronald Gonzales,Segment 4,Young and Sons,88455.875,1207993.5,-61855.844,-351163.25,989272.6,676481.6,280222.94,-3229327.5,-162674.56,646463.27849532,6323763.184668325,-892633.0925210072,-12190201.511955237,624204.692474042,3543686.9413694837,-9983028.241860075,-6826566.610645345,-2827808.5039215176,32588052.09118418,1641594.8188353702
9607291444646,Larry Gillespie,Segment 6,"Webster, Osborne and Lewis",2707172.5,-180256.39,-220986.7,132193.31,-419404.12,-427493.53,-442026.25,-164358.69,919032.56,646463.27849532,3586528.1637542536,4180564.929479662,-278361.8497423402,-341259.84388694,204140.20838385774,-647666.9526931708,-660159.0884779103,-682601.306513265,-253811.73904634753,1419220.7249021013
8906786298964,Amy Lewis,Segment 2,Gibbs-Mcdowell,-2568035.5,615131.56,234141.38,111507.5,1638857.5,44691.65,-666621.0,-791014.1,-61475.55,3948690.226821874,2746310.5536347423,-2140087.432327193,512623.49806661345,195123.0790631767,92925.42831541752,1365751.4185448398,37244.04743956629,-555532.4984305172,-659196.2225769864,-51231.0114385082
5366092515699,Charles Nelson,Segment 3,Young-Jackson,-177937.75,-697166.5,287238.3,-318329.0,810227.44,-94251.875,2655130.0,2147658.2,1292118.0,5045030.434484206,9085579.81535842,-121761.97114821008,-477067.7814536343,196555.8397767792,-217831.05309942202,554434.8345162864,-64496.11850317443,1816893.0755682585,1469632.4733319972,884190.3076686256
4141788694541,Michael Elliott,Segment 4,Carter-Dean,1727832.0,136309.48,461503.7,-40534.734,170116.5,36258.406,793409.6,-295607.7,-423576.1,646463.27849532,646463.27849532,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0
813983922197,Philip Davis,Segment 5,"Walker, Campbell and Sherman",687635.1,418211.38,308733.9,244516.9,-847877.1,55695.85,-639098.25,-2258279.0,13278.972,646463.27849532,646463.27849532,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0
2322144580384,Erin Bradley,Segment 5,"Scott, Martinez and Christensen",1886759.0,-25481.348,-538785.75,-322356.47,-220056.25,-12875.477,-1096725.2,-256504.88,-290126.4,1029289.1718325376,1090125.1310605984,-131007.71930152042,1769.3056036710577,37410.76498373114,22382.926354189953,15279.677112298255,894.0129139068573,76151.47676948686,17810.499482554973,20145.020805558634
